per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
1,1,1,0,1,0,59516
1,2,1,0,1,0,25972
1,3,1,0,1,0,33545
1,4,1,0,1,0,989
1,5,1,0,1,0,3763
1,6,1,0,1,0,4887
1,7,1,0,1,0,2013
1,8,1,0,1,0,5125
1,9,1,0,1,0,667
1,10,1,0,1,0,647
1,11,1,0,1,0,1328
1,12,1,0,1,0,1729
1,13,1,0,1,0,1416
1,14,1,0,1,0,3402
1,15,1,0,1,0,3180
1,16,1,0,1,0,1150
1,17,1,0,1,0,846
1,18,1,0,1,0,271
1,19,1,0,1,0,2134
1,1,2,0,1,0,45273
1,2,2,0,1,0,25572
1,3,2,0,1,0,19701
1,4,2,0,1,0,972
1,5,2,0,1,0,3066
1,6,2,0,1,0,4588
1,7,2,0,1,0,1629
1,8,2,0,1,0,1000
1,9,2,0,1,0,667
1,11,2,0,1,0,609
1,12,2,0,1,0,444
1,13,2,0,1,0,1414
1,14,2,0,1,0,3129
1,19,2,0,1,0,2117
1,1,3,0,1,0,14243
1,2,3,0,1,0,400
1,3,3,0,1,0,13844
1,5,3,0,1,0,697
1,6,3,0,1,0,299
1,7,3,0,1,0,384
1,8,3,0,1,0,4126
1,10,3,0,1,0,637
1,11,3,0,1,0,719
1,12,3,0,1,0,1285
1,14,3,0,1,0,273
1,15,3,0,1,0,3168
1,16,3,0,1,0,1127
1,17,3,0,1,0,826
1,18,3,0,1,0,268
1,20,1,0,1,1,858654
1,21,1,0,1,1,382979
1,22,1,0,1,1,475704
1,23,1,0,1,1,11862
1,24,1,0,1,1,49140
1,25,1,0,1,1,68254
1,26,1,0,1,1,25746
1,27,1,0,1,1,72357
1,28,1,0,1,1,8745
1,29,1,0,1,1,8468
1,30,1,0,1,1,17866
1,31,1,0,1,1,25547
1,32,1,0,1,1,18873
1,33,1,0,1,1,46050
1,34,1,0,1,1,62723
1,35,1,0,1,1,16392
1,36,1,0,1,1,11760
1,37,1,0,1,1,3603
1,38,1,0,1,1,28318
1,20,2,0,1,1,641333
1,21,2,0,1,1,377631
1,22,2,0,1,1,263731
1,23,2,0,1,1,11669
1,24,2,0,1,1,40176
1,25,2,0,1,1,63972
1,26,2,0,1,1,20888
1,27,2,0,1,1,13616
1,28,2,0,1,1,8742
1,30,2,0,1,1,7822
1,31,2,0,1,1,6512
1,32,2,0,1,1,18843
1,33,2,0,1,1,42407
1,38,2,0,1,1,28116
1,20,3,0,1,1,217321
1,21,3,0,1,1,5348
1,22,3,0,1,1,211973
1,24,3,0,1,1,8964
1,25,3,0,1,1,4282
1,26,3,0,1,1,4859
1,27,3,0,1,1,58742
1,29,3,0,1,1,8356
1,30,3,0,1,1,10044
1,31,3,0,1,1,19035
1,33,3,0,1,1,3643
1,34,3,0,1,1,62553
1,35,3,0,1,1,16077
1,36,3,0,1,1,11412
1,37,3,0,1,1,3578
2,1,1,0,1,0,58588
2,2,1,0,1,0,25721
2,3,1,0,1,0,32868
2,4,1,0,1,0,922
2,5,1,0,1,0,3595
2,6,1,0,1,0,4825
2,7,1,0,1,0,1983
2,8,1,0,1,0,5134
2,9,1,0,1,0,637
2,10,1,0,1,0,652
2,11,1,0,1,0,1386
2,12,1,0,1,0,1729
2,13,1,0,1,0,1430
2,14,1,0,1,0,3324
2,15,1,0,1,0,2979
2,16,1,0,1,0,1149
2,17,1,0,1,0,873
2,18,1,0,1,0,278
2,19,1,0,1,0,1972
2,1,2,0,1,0,44475
2,2,2,0,1,0,25298
2,3,2,0,1,0,19177
2,4,2,0,1,0,905
2,5,2,0,1,0,2934
2,6,2,0,1,0,4557
2,7,2,0,1,0,1629
2,8,2,0,1,0,977
2,9,2,0,1,0,637
2,11,2,0,1,0,631
2,12,2,0,1,0,412
2,13,2,0,1,0,1421
2,14,2,0,1,0,3040
2,19,2,0,1,0,1959
2,1,3,0,1,0,14113
2,2,3,0,1,0,423
2,3,3,0,1,0,13691
2,5,3,0,1,0,661
2,6,3,0,1,0,268
2,7,3,0,1,0,353
2,8,3,0,1,0,4157
2,10,3,0,1,0,640
2,11,3,0,1,0,755
2,12,3,0,1,0,1318
2,14,3,0,1,0,284
2,15,3,0,1,0,2969
2,16,3,0,1,0,1119
2,17,3,0,1,0,851
2,18,3,0,1,0,277
2,20,1,0,1,1,862338
2,21,1,0,1,1,391434
2,22,1,0,1,1,470946
2,23,1,0,1,1,11058
2,24,1,0,1,1,47728
2,25,1,0,1,1,65840
2,26,1,0,1,1,25438
2,27,1,0,1,1,74336
2,28,1,0,1,1,8520
2,29,1,0,1,1,8818
2,30,1,0,1,1,18317
2,31,1,0,1,1,25662
2,32,1,0,1,1,19943
2,33,1,0,1,1,44674
2,34,1,0,1,1,61801
2,35,1,0,1,1,17059
2,36,1,0,1,1,12063
2,37,1,0,1,1,3712
2,38,1,0,1,1,25977
2,20,2,0,1,1,642371
2,21,2,0,1,1,385745
2,22,2,0,1,1,256668
2,23,2,0,1,1,10861
2,24,2,0,1,1,38891
2,25,2,0,1,1,62196
2,26,2,0,1,1,20859
2,27,2,0,1,1,13588
2,28,2,0,1,1,8517
2,30,2,0,1,1,7925
2,31,2,0,1,1,6437
2,32,2,0,1,1,19831
2,33,2,0,1,1,40693
2,38,2,0,1,1,25816
2,20,3,0,1,1,219966
2,21,3,0,1,1,5689
2,22,3,0,1,1,214277
2,24,3,0,1,1,8837
2,25,3,0,1,1,3644
2,26,3,0,1,1,4579
2,27,3,0,1,1,60748
2,29,3,0,1,1,8667
2,30,3,0,1,1,10392
2,31,3,0,1,1,19226
2,33,3,0,1,1,3981
2,34,3,0,1,1,61664
2,35,3,0,1,1,16645
2,36,3,0,1,1,11717
2,37,3,0,1,1,3704
2,1,4,0,1,1,0.4
2,2,4,0,1,1,2.2
2,3,4,0,1,1,-1
2,4,4,0,1,1,-6.8
2,5,4,0,1,1,-2.9
2,6,4,0,1,1,-3.5
2,7,4,0,1,1,-1.2
2,8,4,0,1,1,2.7
2,9,4,0,1,1,-2.6
2,10,4,0,1,1,4.1
2,11,4,0,1,1,2.5
2,12,4,0,1,1,0.5
2,13,4,0,1,1,5.7
2,14,4,0,1,1,-3
2,15,4,0,1,1,-1.5
2,16,4,0,1,1,4.1
2,17,4,0,1,1,2.6
2,18,4,0,1,1,3
2,19,4,0,1,1,-8.3
2,1,5,0,1,1,0.2
2,2,5,0,1,1,2.1
2,3,5,0,1,1,-2.7
2,4,5,0,1,1,-6.9
2,5,5,0,1,1,-3.2
2,6,5,0,1,1,-2.8
2,7,5,0,1,1,-0.1
2,8,5,0,1,1,-0.2
2,9,5,0,1,1,-2.6
2,11,5,0,1,1,1.3
2,12,5,0,1,1,-1.2
2,13,5,0,1,1,5.2
2,14,5,0,1,1,-4
2,19,5,0,1,1,-8.2
2,1,6,0,1,1,1.2
2,2,6,0,1,1,6.4
2,3,6,0,1,1,1.1
2,5,6,0,1,1,-1.4
2,6,6,0,1,1,-14.9
2,7,6,0,1,1,-5.8
2,8,6,0,1,1,3.4
2,10,6,0,1,1,3.7
2,11,6,0,1,1,3.5
2,12,6,0,1,1,1
2,14,6,0,1,1,9.3
2,15,6,0,1,1,-1.4
2,16,6,0,1,1,3.5
2,17,6,0,1,1,2.7
2,18,6,0,1,1,3.5
3,1,1,0,1,0,63782
3,2,1,0,1,0,29826
3,3,1,0,1,0,33956
3,4,1,0,1,0,920
3,5,1,0,1,0,3730
3,6,1,0,1,0,5102
3,7,1,0,1,0,2087
3,8,1,0,1,0,5256
3,9,1,0,1,0,656
3,10,1,0,1,0,634
3,11,1,0,1,0,1430
3,12,1,0,1,0,1950
3,13,1,0,1,0,1437
3,14,1,0,1,0,3433
3,15,1,0,1,0,2966
3,16,1,0,1,0,1208
3,17,1,0,1,0,897
3,18,1,0,1,0,257
3,19,1,0,1,0,1994
3,1,2,0,1,0,49396
3,2,2,0,1,0,29407
3,3,2,0,1,0,19989
3,4,2,0,1,0,901
3,5,2,0,1,0,3002
3,6,2,0,1,0,4854
3,7,2,0,1,0,1716
3,8,2,0,1,0,1051
3,9,2,0,1,0,656
3,11,2,0,1,0,614
3,12,2,0,1,0,497
3,13,2,0,1,0,1434
3,14,2,0,1,0,3211
3,19,2,0,1,0,1981
3,1,3,0,1,0,14386
3,2,3,0,1,0,420
3,3,3,0,1,0,13967
3,5,3,0,1,0,728
3,6,3,0,1,0,248
3,7,3,0,1,0,371
3,8,3,0,1,0,4205
3,10,3,0,1,0,626
3,11,3,0,1,0,816
3,12,3,0,1,0,1452
3,14,3,0,1,0,222
3,15,3,0,1,0,2959
3,16,3,0,1,0,1182
3,17,3,0,1,0,865
3,18,3,0,1,0,257
3,20,1,0,1,1,844551
3,21,1,0,1,1,390942
3,22,1,0,1,1,453504
3,23,1,0,1,1,11036
3,24,1,0,1,1,46215
3,25,1,0,1,1,66722
3,26,1,0,1,1,25639
3,27,1,0,1,1,72247
3,28,1,0,1,1,8472
3,29,1,0,1,1,8035
3,30,1,0,1,1,17988
3,31,1,0,1,1,26742
3,32,1,0,1,1,19092
3,33,1,0,1,1,41738
3,34,1,0,1,1,53009
3,35,1,0,1,1,16286
3,36,1,0,1,1,11954
3,37,1,0,1,1,3332
3,38,1,0,1,1,24998
3,20,2,0,1,1,637762
3,21,2,0,1,1,385406
3,22,2,0,1,1,252252
3,23,2,0,1,1,10810
3,24,2,0,1,1,37058
3,25,2,0,1,1,63256
3,26,2,0,1,1,20986
3,27,2,0,1,1,13724
3,28,2,0,1,1,8469
3,30,2,0,1,1,7472
3,31,2,0,1,1,6907
3,32,2,0,1,1,19053
3,33,2,0,1,1,38707
3,38,2,0,1,1,24835
3,20,3,0,1,1,206789
3,21,3,0,1,1,5536
3,22,3,0,1,1,201253
3,24,3,0,1,1,9158
3,25,3,0,1,1,3467
3,26,3,0,1,1,4652
3,27,3,0,1,1,58523
3,29,3,0,1,1,7933
3,30,3,0,1,1,10516
3,31,3,0,1,1,19835
3,33,3,0,1,1,3031
3,34,3,0,1,1,52889
3,35,3,0,1,1,15960
3,36,3,0,1,1,11530
3,37,3,0,1,1,3328
3,1,4,0,1,1,-2.1
3,2,4,0,1,1,-0.1
3,3,4,0,1,1,-3.7
3,4,4,0,1,1,-0.2
3,5,4,0,1,1,-3.2
3,6,4,0,1,1,1.3
3,7,4,0,1,1,0.8
3,8,4,0,1,1,-2.8
3,9,4,0,1,1,-0.6
3,10,4,0,1,1,-8.9
3,11,4,0,1,1,-1.8
3,12,4,0,1,1,4.2
3,13,4,0,1,1,-4.3
3,14,4,0,1,1,-6.6
3,15,4,0,1,1,-14.2
3,16,4,0,1,1,-4.5
3,17,4,0,1,1,-0.9
3,18,4,0,1,1,-10.2
3,19,4,0,1,1,-3.8
3,1,5,0,1,1,-0.7
3,2,5,0,1,1,-0.1
3,3,5,0,1,1,-1.7
3,4,5,0,1,1,-0.5
3,5,5,0,1,1,-4.7
3,6,5,0,1,1,1.7
3,7,5,0,1,1,0.6
3,8,5,0,1,1,1
3,9,5,0,1,1,-0.6
3,11,5,0,1,1,-5.7
3,12,5,0,1,1,7.3
3,13,5,0,1,1,-3.9
3,14,5,0,1,1,-4.9
3,19,5,0,1,1,-3.8
3,1,6,0,1,1,-6
3,2,6,0,1,1,-2.7
3,3,6,0,1,1,-6.1
3,5,6,0,1,1,3.6
3,6,6,0,1,1,-4.9
3,7,6,0,1,1,1.6
3,8,6,0,1,1,-3.7
3,10,6,0,1,1,-8.5
3,11,6,0,1,1,1.2
3,12,6,0,1,1,3.2
3,14,6,0,1,1,-23.9
3,15,6,0,1,1,-14.2
3,16,6,0,1,1,-4.1
3,17,6,0,1,1,-1.6
3,18,6,0,1,1,-10.2
4,1,1,0,1,0,69504
4,2,1,0,1,0,33008
4,3,1,0,1,0,36496
4,4,1,0,1,0,1009
4,5,1,0,1,0,3930
4,6,1,0,1,0,5267
4,7,1,0,1,0,2211
4,8,1,0,1,0,5838
4,9,1,0,1,0,710
4,10,1,0,1,0,652
4,11,1,0,1,0,1478
4,12,1,0,1,0,2049
4,13,1,0,1,0,1589
4,14,1,0,1,0,3479
4,15,1,0,1,0,3772
4,16,1,0,1,0,1296
4,17,1,0,1,0,999
4,18,1,0,1,0,245
4,19,1,0,1,0,1971
4,1,2,0,1,0,53283
4,2,2,0,1,0,32578
4,3,2,0,1,0,20705
4,4,2,0,1,0,986
4,5,2,0,1,0,3132
4,6,2,0,1,0,4976
4,7,2,0,1,0,1825
4,8,2,0,1,0,1141
4,9,2,0,1,0,710
4,11,2,0,1,0,654
4,12,2,0,1,0,570
4,13,2,0,1,0,1568
4,14,2,0,1,0,3110
4,19,2,0,1,0,1956
4,1,3,0,1,0,16221
4,2,3,0,1,0,430
4,3,3,0,1,0,15791
4,5,3,0,1,0,798
4,6,3,0,1,0,291
4,7,3,0,1,0,387
4,8,3,0,1,0,4697
4,10,3,0,1,0,638
4,11,3,0,1,0,824
4,12,3,0,1,0,1479
4,14,3,0,1,0,369
4,15,3,0,1,0,3766
4,16,3,0,1,0,1272
4,17,3,0,1,0,967
4,18,3,0,1,0,244
4,20,1,0,1,1,858240
4,21,1,0,1,1,404255
4,22,1,0,1,1,453776
4,23,1,0,1,1,12104
4,24,1,0,1,1,46709
4,25,1,0,1,1,64879
4,26,1,0,1,1,26117
4,27,1,0,1,1,74553
4,28,1,0,1,1,8795
4,29,1,0,1,1,8025
4,30,1,0,1,1,17264
4,31,1,0,1,1,25609
4,32,1,0,1,1,19150
4,33,1,0,1,1,41380
4,34,1,0,1,1,53053
4,35,1,0,1,1,16366
4,36,1,0,1,1,12213
4,37,1,0,1,1,3076
4,38,1,0,1,1,24482
4,20,2,0,1,1,649539
4,21,2,0,1,1,398990
4,22,2,0,1,1,250341
4,23,2,0,1,1,11833
4,24,2,0,1,1,37198
4,25,2,0,1,1,61548
4,26,2,0,1,1,21570
4,27,2,0,1,1,13922
4,28,2,0,1,1,8793
4,30,2,0,1,1,7636
4,31,2,0,1,1,6893
4,32,2,0,1,1,18895
4,33,2,0,1,1,36754
4,38,2,0,1,1,24301
4,20,3,0,1,1,208700
4,21,3,0,1,1,5266
4,22,3,0,1,1,203435
4,24,3,0,1,1,9511
4,25,3,0,1,1,3331
4,26,3,0,1,1,4547
4,27,3,0,1,1,60631
4,29,3,0,1,1,7846
4,30,3,0,1,1,9628
4,31,3,0,1,1,18717
4,33,3,0,1,1,4626
4,34,3,0,1,1,52965
4,35,3,0,1,1,16035
4,36,3,0,1,1,11823
4,37,3,0,1,1,3066
4,1,4,0,1,1,1.6
4,2,4,0,1,1,3.4
4,3,4,0,1,1,0.1
4,4,4,0,1,1,9.7
4,5,4,0,1,1,1.1
4,6,4,0,1,1,-2.8
4,7,4,0,1,1,1.9
4,8,4,0,1,1,3.2
4,9,4,0,1,1,3.8
4,10,4,0,1,1,-0.1
4,11,4,0,1,1,-4
4,12,4,0,1,1,-4.2
4,13,4,0,1,1,0.3
4,14,4,0,1,1,-0.9
4,15,4,0,1,1,0.1
4,16,4,0,1,1,0.5
4,17,4,0,1,1,2.2
4,18,4,0,1,1,-7.7
4,19,4,0,1,1,-2.1
4,1,5,0,1,1,1.8
4,2,5,0,1,1,3.5
4,3,5,0,1,1,-0.8
4,4,5,0,1,1,9.5
4,5,5,0,1,1,0.4
4,6,5,0,1,1,-2.7
4,7,5,0,1,1,2.8
4,8,5,0,1,1,1.4
4,9,5,0,1,1,3.8
4,11,5,0,1,1,2.2
4,12,5,0,1,1,-0.2
4,13,5,0,1,1,-0.8
4,14,5,0,1,1,-5
4,19,5,0,1,1,-2.2
4,1,6,0,1,1,0.9
4,2,6,0,1,1,-4.9
4,3,6,0,1,1,1.1
4,5,6,0,1,1,3.9
4,6,6,0,1,1,-3.9
4,7,6,0,1,1,-2.3
4,8,6,0,1,1,3.6
4,10,6,0,1,1,-1.1
4,11,6,0,1,1,-8.4
4,12,6,0,1,1,-5.6
4,14,6,0,1,1,52.6
4,15,6,0,1,1,0.1
4,16,6,0,1,1,0.5
4,17,6,0,1,1,2.5
4,18,6,0,1,1,-7.9
5,1,1,0,1,0,73384
5,2,1,0,1,0,35059
5,3,1,0,1,0,38325
5,4,1,0,1,0,987
5,5,1,0,1,0,3954
5,6,1,0,1,0,5220
5,7,1,0,1,0,2258
5,8,1,0,1,0,6288
5,9,1,0,1,0,697
5,10,1,0,1,0,672
5,11,1,0,1,0,1490
5,12,1,0,1,0,2278
5,13,1,0,1,0,1574
5,14,1,0,1,0,3141
5,15,1,0,1,0,4991
5,16,1,0,1,0,1436
5,17,1,0,1,0,1109
5,18,1,0,1,0,256
5,19,1,0,1,0,1976
5,1,2,0,1,0,55009
5,2,2,0,1,0,34621
5,3,2,0,1,0,20388
5,4,2,0,1,0,965
5,5,2,0,1,0,3090
5,6,2,0,1,0,4931
5,7,2,0,1,0,1889
5,8,2,0,1,0,1194
5,9,2,0,1,0,697
5,11,2,0,1,0,658
5,12,2,0,1,0,626
5,13,2,0,1,0,1558
5,14,2,0,1,0,2753
5,19,2,0,1,0,1958
5,1,3,0,1,0,18375
5,2,3,0,1,0,438
5,3,3,0,1,0,17937
5,5,3,0,1,0,864
5,6,3,0,1,0,289
5,7,3,0,1,0,370
5,8,3,0,1,0,5095
5,10,3,0,1,0,654
5,11,3,0,1,0,832
5,12,3,0,1,0,1652
5,14,3,0,1,0,388
5,15,3,0,1,0,4985
5,16,3,0,1,0,1417
5,17,3,0,1,0,1082
5,18,3,0,1,0,256
5,20,1,0,1,1,850935
5,21,1,0,1,1,399164
5,22,1,0,1,1,451789
5,23,1,0,1,1,11838
5,24,1,0,1,1,45636
5,25,1,0,1,1,62741
5,26,1,0,1,1,26459
5,27,1,0,1,1,75577
5,28,1,0,1,1,8510
5,29,1,0,1,1,8023
5,30,1,0,1,1,16988
5,31,1,0,1,1,26452
5,32,1,0,1,1,18735
5,33,1,0,1,1,37871
5,34,1,0,1,1,56278
5,35,1,0,1,1,16237
5,36,1,0,1,1,13384
5,37,1,0,1,1,3199
5,38,1,0,1,1,23862
5,20,2,0,1,1,635840
5,21,2,0,1,1,394223
5,22,2,0,1,1,241636
5,23,2,0,1,1,11581
5,24,2,0,1,1,35652
5,25,2,0,1,1,59318
5,26,2,0,1,1,22054
5,27,2,0,1,1,13663
5,28,2,0,1,1,8506
5,30,2,0,1,1,7551
5,31,2,0,1,1,6900
5,32,2,0,1,1,18544
5,33,2,0,1,1,33307
5,38,2,0,1,1,23650
5,20,3,0,1,1,215094
5,21,3,0,1,1,4941
5,22,3,0,1,1,210154
5,24,3,0,1,1,9984
5,25,3,0,1,1,3423
5,26,3,0,1,1,4406
5,27,3,0,1,1,61914
5,29,3,0,1,1,7816
5,30,3,0,1,1,9437
5,31,3,0,1,1,19551
5,33,3,0,1,1,4565
5,34,3,0,1,1,56191
5,35,3,0,1,1,15979
5,36,3,0,1,1,13026
5,37,3,0,1,1,3199
5,1,4,0,1,1,-0.9
5,2,4,0,1,1,-1.3
5,3,4,0,1,1,-0.4
5,4,4,0,1,1,-2.2
5,5,4,0,1,1,-2.3
5,6,4,0,1,1,-3.3
5,7,4,0,1,1,1.3
5,8,4,0,1,1,1.4
5,9,4,0,1,1,-3.2
5,10,4,0,1,1,0
5,11,4,0,1,1,-1.6
5,12,4,0,1,1,3.3
5,13,4,0,1,1,-2.2
5,14,4,0,1,1,-8.5
5,15,4,0,1,1,6.1
5,16,4,0,1,1,-0.8
5,17,4,0,1,1,9.6
5,18,4,0,1,1,4
5,19,4,0,1,1,-2.5
5,1,5,0,1,1,-2.1
5,2,5,0,1,1,-1.2
5,3,5,0,1,1,-3.5
5,4,5,0,1,1,-2.1
5,5,5,0,1,1,-4.2
5,6,5,0,1,1,-3.6
5,7,5,0,1,1,2.2
5,8,5,0,1,1,-1.9
5,9,5,0,1,1,-3.3
5,11,5,0,1,1,-1.1
5,12,5,0,1,1,0.1
5,13,5,0,1,1,-1.9
5,14,5,0,1,1,-9.4
5,19,5,0,1,1,-2.7
5,1,6,0,1,1,3.1
5,2,6,0,1,1,-6.2
5,3,6,0,1,1,3.3
5,5,6,0,1,1,5
5,6,6,0,1,1,2.8
5,7,6,0,1,1,-3.1
5,8,6,0,1,1,2.1
5,10,6,0,1,1,-0.4
5,11,6,0,1,1,-2
5,12,6,0,1,1,4.5
5,14,6,0,1,1,-1.3
5,15,6,0,1,1,6.1
5,16,6,0,1,1,-0.3
5,17,6,0,1,1,10.2
5,18,6,0,1,1,4.3
6,1,1,0,1,0,77182
6,2,1,0,1,0,37908
6,3,1,0,1,0,39273
6,4,1,0,1,0,916
6,5,1,0,1,0,3711
6,6,1,0,1,0,5361
6,7,1,0,1,0,2387
6,8,1,0,1,0,6686
6,9,1,0,1,0,688
6,10,1,0,1,0,704
6,11,1,0,1,0,1488
6,12,1,0,1,0,2376
6,13,1,0,1,0,1587
6,14,1,0,1,0,2946
6,15,1,0,1,0,5597
6,16,1,0,1,0,1443
6,17,1,0,1,0,1094
6,18,1,0,1,0,263
6,19,1,0,1,0,2027
6,1,2,0,1,0,57801
6,2,2,0,1,0,37440
6,3,2,0,1,0,20361
6,4,2,0,1,0,886
6,5,2,0,1,0,2940
6,6,2,0,1,0,5087
6,7,2,0,1,0,1997
6,8,2,0,1,0,1164
6,9,2,0,1,0,687
6,11,2,0,1,0,662
6,12,2,0,1,0,637
6,13,2,0,1,0,1585
6,14,2,0,1,0,2623
6,19,2,0,1,0,2008
6,1,3,0,1,0,19381
6,2,3,0,1,0,468
6,3,3,0,1,0,18913
6,5,3,0,1,0,772
6,6,3,0,1,0,274
6,7,3,0,1,0,391
6,8,3,0,1,0,5522
6,10,3,0,1,0,685
6,11,3,0,1,0,826
6,12,3,0,1,0,1740
6,14,3,0,1,0,323
6,15,3,0,1,0,5582
6,16,3,0,1,0,1425
6,17,3,0,1,0,1063
6,18,3,0,1,0,260
6,20,1,0,1,1,846777
6,21,1,0,1,1,407305
6,22,1,0,1,1,439777
6,23,1,0,1,1,10991
6,24,1,0,1,1,44076
6,25,1,0,1,1,60982
6,26,1,0,1,1,27686
6,27,1,0,1,1,71907
6,28,1,0,1,1,8025
6,29,1,0,1,1,8509
6,30,1,0,1,1,17199
6,31,1,0,1,1,26725
6,32,1,0,1,1,19256
6,33,1,0,1,1,33839
6,34,1,0,1,1,55427
6,35,1,0,1,1,16058
6,36,1,0,1,1,12556
6,37,1,0,1,1,3340
6,38,1,0,1,1,23200
6,20,2,0,1,1,636959
6,21,2,0,1,1,401920
6,22,2,0,1,1,235344
6,23,2,0,1,1,10633
6,24,2,0,1,1,35208
6,25,2,0,1,1,57773
6,26,2,0,1,1,23092
6,27,2,0,1,1,12772
6,28,2,0,1,1,8021
6,30,2,0,1,1,7734
6,31,2,0,1,1,7000
6,32,2,0,1,1,19234
6,33,2,0,1,1,29911
6,38,2,0,1,1,22981
6,20,3,0,1,1,209818
6,21,3,0,1,1,5385
6,22,3,0,1,1,204433
6,24,3,0,1,1,8869
6,25,3,0,1,1,3209
6,26,3,0,1,1,4594
6,27,3,0,1,1,59135
6,29,3,0,1,1,8283
6,30,3,0,1,1,9465
6,31,3,0,1,1,19726
6,33,3,0,1,1,3929
6,34,3,0,1,1,55273
6,35,3,0,1,1,15838
6,36,3,0,1,1,12197
6,37,3,0,1,1,3314
6,1,0,1,1,0,1
6,20,0,1,1,1,1
6,2,0,1,1,0,5.4
6,21,0,1,1,1,5.4
6,3,0,1,1,0,1
6,22,0,1,1,1,1
6,4,0,1,1,0,4.9
6,23,0,1,1,1,4.9
6,5,0,1,1,0,2.7
6,24,0,1,1,1,2.7
6,6,0,1,1,0,2.9
6,25,0,1,1,1,2.9
6,7,0,1,1,0,2.9
6,26,0,1,1,1,2.9
6,8,0,1,1,0,2.4
6,27,0,1,1,1,2.4
6,9,0,1,1,0,4.3
6,28,0,1,1,1,4.3
6,10,0,1,1,0,4.5
6,29,0,1,1,1,4.5
6,11,0,1,1,0,3.2
6,30,0,1,1,1,3.2
6,12,0,1,1,0,2.7
6,31,0,1,1,1,2.7
6,13,0,1,1,0,0
6,32,0,1,1,1,0
6,14,0,1,1,0,2.1
6,33,0,1,1,1,2.1
6,15,0,1,1,0,3.7
6,34,0,1,1,1,3.7
6,16,0,1,1,0,4.4
6,35,0,1,1,1,4.4
6,17,0,1,1,0,4.4
6,36,0,1,1,1,4.4
6,18,0,1,1,0,6
6,37,0,1,1,1,6
6,19,0,1,1,0,4.1
6,38,0,1,1,1,4.1
6,1,0,2,1,0,1.3
6,20,0,2,1,1,1.3
6,2,0,2,1,0,5
6,21,0,2,1,1,5
6,3,0,2,1,0,1.6
6,22,0,2,1,1,1.6
6,4,0,2,1,0,5
6,23,0,2,1,1,5
6,5,0,2,1,0,3
6,24,0,2,1,1,3
6,6,0,2,1,0,2.9
6,25,0,2,1,1,2.9
6,7,0,2,1,0,3.4
6,26,0,2,1,1,3.4
6,8,0,2,1,0,4.2
6,27,0,2,1,1,4.2
6,9,0,2,1,0,4.3
6,28,0,2,1,1,4.3
6,11,0,2,1,0,5.6
6,30,0,2,1,1,5.6
6,12,0,2,1,0,5.8
6,31,0,2,1,1,5.8
6,13,0,2,1,0,0
6,32,0,2,1,1,0
6,14,0,2,1,0,1.6
6,33,0,2,1,1,1.6
6,19,0,2,1,0,4.1
6,38,0,2,1,1,4.1
6,1,0,3,1,0,1.5
6,20,0,3,1,1,1.5
6,2,0,3,1,0,5.5
6,21,0,3,1,1,5.5
6,3,0,3,1,0,1.4
6,22,0,3,1,1,1.4
6,5,0,3,1,0,6.3
6,24,0,3,1,1,6.3
6,6,0,3,1,0,14.3
6,25,0,3,1,1,14.3
6,7,0,3,1,0,4.3
6,26,0,3,1,1,4.3
6,8,0,3,1,0,2.8
6,27,0,3,1,1,2.8
6,10,0,3,1,0,4.6
6,29,0,3,1,1,4.6
6,11,0,3,1,0,3.9
6,30,0,3,1,1,3.9
6,12,0,3,1,0,3
6,31,0,3,1,1,3
6,14,0,3,1,0,15.5
6,33,0,3,1,1,15.5
6,15,0,3,1,0,3.7
6,34,0,3,1,1,3.7
6,16,0,3,1,0,4.5
6,35,0,3,1,1,4.5
6,17,0,3,1,0,4.6
6,36,0,3,1,1,4.6
6,18,0,3,1,0,6.3
6,37,0,3,1,1,6.3
6,1,4,0,1,1,-0.5
6,2,4,0,1,1,2
6,3,4,0,1,1,-2.7
6,4,4,0,1,1,-7.2
6,5,4,0,1,1,-3.4
6,6,4,0,1,1,-2.8
6,7,4,0,1,1,4.6
6,8,4,0,1,1,-4.9
6,9,4,0,1,1,-5.7
6,10,4,0,1,1,6.1
6,11,4,0,1,1,1.2
6,12,4,0,1,1,1
6,13,4,0,1,1,2.8
6,14,4,0,1,1,-10.6
6,15,4,0,1,1,-1.5
6,16,4,0,1,1,-1.1
6,17,4,0,1,1,-6.2
6,18,4,0,1,1,4.4
6,19,4,0,1,1,-2.8
6,1,5,0,1,1,0.2
6,2,5,0,1,1,2
6,3,5,0,1,1,-2.6
6,4,5,0,1,1,-8.2
6,5,5,0,1,1,-1.2
6,6,5,0,1,1,-2.6
6,7,5,0,1,1,4.7
6,8,5,0,1,1,-6.5
6,9,5,0,1,1,-5.7
6,11,5,0,1,1,2.4
6,12,5,0,1,1,1.4
6,13,5,0,1,1,3.7
6,14,5,0,1,1,-10.2
6,19,5,0,1,1,-2.8
6,1,6,0,1,1,-2.5
6,2,6,0,1,1,9
6,3,6,0,1,1,-2.7
6,5,6,0,1,1,-11.2
6,6,6,0,1,1,-6.3
6,7,6,0,1,1,4.3
6,8,6,0,1,1,-4.5
6,10,6,0,1,1,6
6,11,6,0,1,1,0.3
6,12,6,0,1,1,0.9
6,14,6,0,1,1,-13.9
6,15,6,0,1,1,-1.6
6,16,6,0,1,1,-0.9
6,17,6,0,1,1,-6.4
